request_id,client_id,created_at,scheduled_date,time_window_start,time_window_end,service_duration_minutes,quantity_meals,quantity_boxes,cold_chain_required,priority_level,frequency,program_type,funding_stream,status,status_reason,assigned_route_id,assigned_stop_sequence,required_driver_skills,flexibility_flags,dietary_tags_snapshot,mobility_tags_snapshot
REQ-00118,CLI-0177,2026-04-10 15:36:00,2026-04-15,11:45:00,13:15:00,5,6,0,False,routine,weekly,culturally_specific,United_Way,completed,,RTE-0040,4,,,,
REQ-00119,CLI-0493,2026-04-12 10:46:00,2026-04-14,11:30:00,12:30:00,10,1,0,False,urgent,weekly,grocery_hamper,Island_Health,completed,,RTE-0043,3,,flexible_window,,hard_of_hearing
REQ-00120,CLI-0238,2026-04-06 07:10:00,2026-04-07,10:30:00,12:00:00,9,2,0,False,routine,monthly,grocery_hamper,Island_Health,no_answer,building_locked,RTE-0041,4,,flexible_window,pureed;lactose_free,
REQ-00121,CLI-0327,2026-03-20 13:14:00,2025-10-14,09:00:00,10:00:00,9,4,1,True,routine,one_time,MOW_frozen,United_Way,completed,,RTE-0228,18,refrigerated_vehicle,,renal,
REQ-00122,CLI-0179,2026-03-27 06:30:00,2026-03-29,09:00:00,10:00:00,5,5,0,True,routine,weekly,MOW_hot,Island_Health,completed,,RTE-0009,23,no_pet_allergy;refrigerated_vehicle,,diabetic_friendly;pureed,
REQ-00123,CLI-0358,2026-04-05 16:25:00,2026-04-07,10:00:00,11:30:00,11,5,1,True,routine,weekly,MOW_hot,Island_Health,cancelled,client_request,,,refrigerated_vehicle;wheelchair,flexible_window;flexible_day,,wheelchair;assistance_at_door;hard_of_hearing
REQ-00124,CLI-0276,2026-03-31 08:27:00,2026-04-02,09:15:00,10:15:00,5,1,0,True,routine,one_time,MOW_hot,United_Way,in_progress,,RTE-0079,4,no_pet_allergy;refrigerated_vehicle,,gluten_free,assistance_at_door
REQ-00125,CLI-0098,2026-04-12 16:09:00,2026-04-15,13:30:00,15:00:00,9,4,0,True,routine,weekly,MOW_hot,municipal,completed,,RTE-0119,13,no_pet_allergy;refrigerated_vehicle,,diabetic_friendly;minced,
REQ-00126,CLI-0213,2026-03-24 12:53:00,2026-03-25,11:45:00,14:45:00,13,6,1,True,routine,one_time,MOW_hot,United_Way,no_answer,no_answer_at_door,,,refrigerated_vehicle,,,
REQ-00127,CLI-0136,2026-04-08 06:01:00,2026-04-12,13:30:00,15:30:00,5,7,1,True,routine,biweekly,MOW_frozen,Island_Health,completed,,RTE-0144,6,refrigerated_vehicle;wheelchair,flexible_window,diabetic_friendly;low_sodium;minced,wheelchair
REQ-00128,CLI-0088,2026-04-09 15:08:00,2026-04-10,10:00:00,11:00:00,6,3,0,False,urgent,weekly,grocery_hamper,municipal,completed,,RTE-0007,6,two_person,flexible_window;can_leave_at_door,heart_healthy,
REQ-00129,CLI-0169,2026-03-22 08:44:00,2026-03-25,09:15:00,10:45:00,8,6,1,True,routine,weekly,MOW_frozen,municipal,rerouted,time_window_conflict,,,refrigerated_vehicle,,soft,
REQ-00130,CLI-0139,2026-03-23 13:25:00,2026-03-26,09:30:00,11:00:00,6,5,0,True,urgent,biweekly,grocery_hamper,private_donations,completed,,,,refrigerated_vehicle;wheelchair,,diabetic_friendly;low_sodium;heart_healthy;halal,wheelchair
REQ-00131,CLI-0361,2026-04-06 14:11:00,2026-04-11,11:00:00,12:30:00,5,1,2,True,routine,monthly,MOW_hot,Island_Health,no_answer,buzzer_failed,RTE-0089,8,refrigerated_vehicle,,,low_vision
REQ-00132,CLI-0004,2026-04-08 07:53:00,2026-04-12,12:45:00,13:45:00,8,7,1,False,routine,weekly,grocery_hamper,private_donations,completed,,RTE-0026,11,wheelchair,,pureed,wheelchair
REQ-00133,CLI-0339,2026-03-31 20:11:00,2026-04-05,08:30:00,10:30:00,5,5,0,True,routine,weekly,MOW_hot,private_donations,scheduled,,,,lang_Vietnamese;no_pet_allergy;refrigerated_vehicle,flexible_window,heart_healthy;minced,low_vision
REQ-00134,CLI-0281,2026-03-31 17:19:00,2026-04-01,10:45:00,13:45:00,9,2,0,True,routine,weekly,MOW_hot,Island_Health,completed,,RTE-0029,5,refrigerated_vehicle,,diabetic_friendly;low_sodium,low_vision
REQ-00135,CLI-0496,2026-03-21 20:02:00,2026-03-25,08:30:00,10:00:00,5,2,0,True,routine,weekly,MOW_hot,private_donations,scheduled,,,,no_pet_allergy;refrigerated_vehicle,flexible_day,,
REQ-00136,CLI-0349,2026-03-25 16:32:00,2026-03-27,13:15:00,14:15:00,11,6,2,True,routine,one_time,MOW_frozen,Island_Health,completed,,RTE-0145,6,refrigerated_vehicle;wheelchair,,diabetic_friendly;renal;kosher;lactose_free,wheelchair
REQ-00137,CLI-0296,2026-04-11 13:06:00,2026-04-13,13:30:00,16:30:00,6,1,2,False,routine,weekly,culturally_specific,United_Way,completed,,RTE-0022,6,,,low_sodium,cane;assistance_at_door;hard_of_hearing
REQ-00138,CLI-0263,2026-03-31 19:39:00,2026-04-05,12:45:00,13:45:00,7,5,1,True,routine,weekly,MOW_hot,United_Way,completed,,RTE-0097,3,refrigerated_vehicle,can_leave_at_door,,walker;low_vision
REQ-00139,CLI-0003,2026-04-07 13:37:00,2026-04-09,10:30:00,12:30:00,10,3,0,False,routine,monthly,culturally_specific,United_Way,scheduled,,RTE-0048,7,wheelchair,,soft,wheelchair;hard_of_hearing
REQ-00140,CLI-0425,2026-03-26 08:24:00,2026-03-30,13:30:00,15:30:00,5,6,0,False,urgent,one_time,grocery_hamper,United_Way,no_answer,building_locked,RTE-0058,5,no_pet_allergy,flexible_window,vegetarian,cane
REQ-00141,CLI-0264,2026-03-20 11:40:00,2026-03-25,13:00:00,16:00:00,8,7,1,False,routine,monthly,grocery_hamper,United_Way,completed,,RTE-0254,2,,,,
REQ-00142,CLI-0409,2026-04-10 12:30:00,2026-04-11,12:30:00,14:00:00,11,3,1,True,urgent,one_time,MOW_frozen,client_pay,completed,,RTE-0059,5,refrigerated_vehicle,flexible_window,,walker;assistance_at_door
REQ-00143,CLI-0491,2026-04-05 20:58:00,2026-04-06,13:15:00,15:15:00,5,6,0,True,routine,weekly,MOW_frozen,United_Way,in_progress,,RTE-0016,10,no_pet_allergy;refrigerated_vehicle,flexible_window,diabetic_friendly;vegetarian,
REQ-00144,CLI-0145,2026-03-23 20:12:00,2026-03-25,11:30:00,13:00:00,8,5,0,False,routine,biweekly,grocery_hamper,client_pay,no_answer,building_locked,,,,can_leave_at_door,diabetic_friendly;minced;soft,walker;low_vision;hard_of_hearing
REQ-00145,CLI-0122,2026-04-01 18:07:00,2026-04-04,10:45:00,12:15:00,8,3,1,True,routine,one_time,MOW_hot,Island_Health,completed,,RTE-0138,4,refrigerated_vehicle,flexible_window,,low_vision
REQ-00146,CLI-0018,2026-04-10 17:22:00,2026-04-12,10:30:00,12:30:00,9,6,0,False,urgent,one_time,emergency_box,Island_Health,scheduled,,RTE-0052,3,,flexible_window;flexible_day,,walker
REQ-00147,CLI-0136,2026-03-31 10:51:00,2026-04-05,11:45:00,12:45:00,5,7,0,True,routine,weekly,MOW_frozen,Island_Health,completed,,RTE-0078,18,refrigerated_vehicle;wheelchair,,diabetic_friendly;low_sodium;minced,wheelchair
REQ-00148,CLI-0432,2026-04-04 06:28:00,2026-04-07,13:45:00,14:45:00,5,2,0,True,urgent,weekly,MOW_hot,private_donations,completed,,,,lang_Mandarin;refrigerated_vehicle,,heart_healthy,hard_of_hearing
REQ-00149,CLI-0356,2026-04-03 16:00:00,2026-04-05,10:30:00,12:30:00,9,3,1,True,routine,one_time,MOW_hot,United_Way,completed,,RTE-0097,12,no_pet_allergy;refrigerated_vehicle,,gluten_free;halal,walker;assistance_at_door
REQ-00150,CLI-0276,2026-04-10 20:50:00,2026-04-13,09:15:00,10:45:00,8,4,0,False,routine,weekly,emergency_box,Island_Health,completed,,RTE-0018,6,no_pet_allergy,flexible_window,gluten_free,assistance_at_door
REQ-00151,CLI-0423,2026-03-28 15:24:00,2026-04-01,13:15:00,16:15:00,8,5,0,False,routine,one_time,emergency_box,United_Way,no_answer,building_locked,RTE-0011,6,,flexible_window;flexible_day,,
REQ-00152,CLI-0020,2026-04-03 06:58:00,2026-04-07,13:00:00,15:00:00,8,6,0,True,routine,biweekly,MOW_hot,Island_Health,completed,,RTE-0019,11,refrigerated_vehicle,,gluten_free,cane;assistance_at_door
REQ-00153,CLI-0468,2026-03-24 08:46:00,2026-03-28,08:15:00,09:45:00,6,7,1,True,routine,monthly,MOW_hot,Island_Health,completed,,RTE-0061,1,refrigerated_vehicle,,heart_healthy;vegetarian,assistance_at_door
REQ-00154,CLI-0076,2026-03-27 19:21:00,2026-03-28,09:00:00,12:00:00,8,1,0,False,routine,one_time,culturally_specific,municipal,completed,,RTE-0055,9,lang_English;wheelchair,,,wheelchair;walker
REQ-00155,CLI-0144,2026-03-26 18:03:00,2026-03-30,10:30:00,12:30:00,8,4,1,True,routine,one_time,MOW_frozen,municipal,scheduled,,RTE-0058,21,refrigerated_vehicle,flexible_day,,walker;cane
REQ-00156,CLI-0266,2026-03-24 08:26:00,2026-03-25,12:00:00,14:00:00,6,3,0,True,routine,weekly,MOW_frozen,private_donations,completed,,RTE-0228,3,refrigerated_vehicle,,diabetic_friendly;low_sodium,
REQ-00157,CLI-0355,2026-03-21 20:53:00,2026-03-25,10:45:00,12:15:00,12,6,1,False,urgent,one_time,culturally_specific,United_Way,completed,,,,lang_Mandarin;no_pet_allergy,,,walker;cane
REQ-00158,CLI-0464,2026-04-08 06:28:00,2026-04-11,08:30:00,11:30:00,9,3,0,True,urgent,monthly,MOW_frozen,Island_Health,no_answer,building_locked,RTE-0089,11,refrigerated_vehicle,,diabetic_friendly,assistance_at_door
REQ-00159,CLI-0280,2026-03-21 14:03:00,2026-03-25,12:15:00,13:45:00,5,4,1,True,routine,weekly,MOW_hot,Island_Health,pending,,,,refrigerated_vehicle;two_person,flexible_window;can_leave_at_door,,walker
REQ-00160,CLI-0265,2026-04-06 11:24:00,2026-04-07,13:45:00,14:45:00,9,7,0,False,routine,weekly,grocery_hamper,United_Way,completed,,RTE-0019,4,no_pet_allergy,,heart_healthy;lactose_free,
REQ-00161,CLI-0299,2026-04-08 20:07:00,2026-04-10,09:30:00,11:00:00,5,5,1,True,routine,weekly,MOW_hot,Island_Health,completed,,RTE-0017,11,refrigerated_vehicle;two_person,flexible_window,low_sodium,bedbound
REQ-00162,CLI-0316,2026-04-08 14:01:00,2026-04-11,12:45:00,13:45:00,9,6,0,True,routine,biweekly,MOW_hot,United_Way,completed,,,,lang_Vietnamese;refrigerated_vehicle,flexible_window;flexible_day,low_sodium,walker;cane
REQ-00163,CLI-0333,2026-03-21 19:18:00,2026-03-25,08:30:00,10:00:00,10,2,0,True,routine,weekly,MOW_frozen,United_Way,completed,,,,refrigerated_vehicle;two_person,can_leave_at_door,low_sodium;heart_healthy,assistance_at_door
REQ-00164,CLI-0028,2026-03-24 06:59:00,2026-03-25,12:00:00,13:00:00,5,6,0,False,routine,one_time,grocery_hamper,Island_Health,completed,,RTE-0160,9,,flexible_window,,
REQ-00165,CLI-0084,2026-04-13 17:43:00,2026-04-15,12:15:00,13:15:00,10,1,0,False,urgent,weekly,grocery_hamper,municipal,completed,,RTE-0008,1,,flexible_window,,
REQ-00166,CLI-0340,2026-04-02 19:38:00,2026-04-04,11:30:00,14:30:00,9,6,0,True,routine,weekly,grocery_hamper,private_donations,completed,,RTE-0138,1,no_pet_allergy;refrigerated_vehicle,flexible_window,vegetarian,walker
REQ-00167,CLI-0043,2026-03-24 11:49:00,2026-03-25,13:15:00,16:15:00,10,3,0,False,routine,monthly,grocery_hamper,client_pay,completed,,,,wheelchair,,,wheelchair
REQ-00168,CLI-0445,2026-04-04 18:48:00,2026-04-08,11:45:00,14:45:00,12,5,0,False,urgent,biweekly,grocery_hamper,United_Way,completed,,RTE-0035,29,,flexible_window,low_sodium,cane
REQ-00169,CLI-0337,2026-03-23 14:19:00,2026-03-26,12:45:00,13:45:00,7,3,0,True,routine,one_time,MOW_frozen,private_donations,completed,,RTE-0044,8,refrigerated_vehicle,can_leave_at_door,soft;vegetarian,hard_of_hearing
REQ-00170,CLI-0183,2026-04-05 10:21:00,2026-04-08,08:45:00,10:15:00,6,2,0,False,urgent,biweekly,grocery_hamper,Island_Health,no_answer,no_answer_at_door,,,lang_Punjabi;wheelchair,flexible_day,,wheelchair;walker
REQ-00171,CLI-0191,2026-03-22 10:26:00,2026-03-27,13:45:00,15:45:00,5,5,0,True,routine,biweekly,MOW_hot,United_Way,completed,,RTE-0120,12,refrigerated_vehicle,flexible_window,minced,
REQ-00172,CLI-0356,2026-03-28 17:59:00,2026-03-31,12:00:00,13:00:00,5,2,0,False,routine,weekly,culturally_specific,client_pay,completed,,RTE-0003,2,no_pet_allergy,flexible_day,gluten_free;halal,walker;assistance_at_door
REQ-00173,CLI-0152,2026-03-20 14:55:00,2026-03-25,11:00:00,12:30:00,7,1,1,False,routine,weekly,grocery_hamper,municipal,completed,,,,lang_Punjabi;wheelchair,,heart_healthy,wheelchair;low_vision
REQ-00174,CLI-0479,2026-03-21 17:35:00,2026-03-25,10:45:00,12:15:00,8,1,0,True,routine,weekly,MOW_hot,Island_Health,completed,,RTE-0228,28,refrigerated_vehicle,,lactose_free,cane;low_vision
REQ-00175,CLI-0217,2026-04-04 15:58:00,2026-04-08,12:45:00,15:45:00,8,4,0,True,routine,monthly,MOW_hot,private_donations,cancelled,duplicate_request,,,no_pet_allergy;refrigerated_vehicle,flexible_window;flexible_day,,assistance_at_door;low_vision
REQ-00176,CLI-0070,2026-04-10 12:56:00,2026-04-12,08:30:00,11:30:00,10,2,1,True,urgent,monthly,MOW_hot,municipal,completed,,RTE-0069,5,refrigerated_vehicle,can_leave_at_door,vegetarian;lactose_free,assistance_at_door
REQ-00177,CLI-0079,2026-03-28 10:50:00,2026-04-02,10:45:00,12:15:00,8,4,1,False,urgent,one_time,grocery_hamper,United_Way,completed,,RTE-0070,2,no_pet_allergy,,diabetic_friendly;soft,
REQ-00178,CLI-0123,2026-03-22 06:42:00,2026-03-26,11:30:00,13:30:00,11,5,0,True,routine,weekly,MOW_hot,Island_Health,scheduled,,RTE-0025,2,refrigerated_vehicle,can_leave_at_door,lactose_free,
REQ-00179,CLI-0110,2026-04-06 18:56:00,2026-04-08,13:45:00,14:45:00,7,5,0,True,routine,weekly,MOW_frozen,private_donations,completed,,RTE-0269,13,refrigerated_vehicle,can_leave_at_door,halal,assistance_at_door;hard_of_hearing
REQ-00180,CLI-0321,2026-03-25 14:44:00,2026-03-27,08:45:00,10:15:00,14,5,2,True,routine,monthly,MOW_frozen,United_Way,completed,,RTE-0120,14,refrigerated_vehicle,,diabetic_friendly;low_sodium,
REQ-00181,CLI-0170,2026-04-06 12:14:00,2026-04-10,10:45:00,12:45:00,9,6,1,True,urgent,one_time,MOW_hot,private_donations,completed,,RTE-0017,8,no_pet_allergy;refrigerated_vehicle,flexible_window;flexible_day,gluten_free,walker;cane;assistance_at_door
REQ-00182,CLI-0469,2026-04-10 17:34:00,2026-04-15,11:45:00,12:45:00,5,3,1,True,routine,monthly,MOW_frozen,municipal,completed,,RTE-0119,4,refrigerated_vehicle,flexible_window,heart_healthy;minced,walker;assistance_at_door;low_vision
REQ-00183,CLI-0355,2026-04-08 13:56:00,2026-04-11,08:30:00,10:00:00,5,1,0,False,routine,weekly,grocery_hamper,municipal,no_answer,no_answer_at_door,,,lang_Mandarin;no_pet_allergy,can_leave_at_door,,walker;cane
REQ-00184,CLI-0382,2026-03-23 19:27:00,2026-03-25,11:45:00,13:45:00,9,2,1,False,routine,weekly,culturally_specific,Island_Health,no_answer,building_locked,,,lang_Spanish;wheelchair,,,wheelchair;hard_of_hearing
REQ-00185,CLI-0271,2026-04-04 06:46:00,2026-04-08,09:15:00,10:15:00,7,5,2,True,routine,biweekly,MOW_frozen,United_Way,scheduled,,RTE-0035,13,refrigerated_vehicle,,low_sodium,
REQ-00186,CLI-0117,2026-03-29 16:40:00,2026-04-01,10:30:00,13:30:00,9,2,0,True,routine,weekly,MOW_frozen,private_donations,completed,,,,lang_Vietnamese;refrigerated_vehicle,,diabetic_friendly;soft,assistance_at_door
REQ-00187,CLI-0029,2026-03-30 09:21:00,2026-04-02,12:30:00,15:30:00,9,2,0,True,routine,biweekly,MOW_hot,private_donations,scheduled,,RTE-0006,4,no_pet_allergy;refrigerated_vehicle;wheelchair,,soft,wheelchair
REQ-00188,CLI-0473,2026-03-22 17:10:00,2026-03-25,10:00:00,11:30:00,7,3,0,True,routine,weekly,MOW_hot,private_donations,completed,,,,refrigerated_vehicle;wheelchair,,,wheelchair
REQ-00189,CLI-0235,2026-04-13 10:06:00,2026-04-14,08:45:00,11:45:00,5,5,0,False,routine,weekly,emergency_box,municipal,completed,,RTE-0043,4,,,low_sodium;heart_healthy;soft,
REQ-00190,CLI-0201,2026-03-31 15:00:00,2026-04-04,10:30:00,12:30:00,5,6,1,True,routine,one_time,MOW_frozen,Island_Health,completed,,RTE-0056,12,no_pet_allergy;refrigerated_vehicle,flexible_day,diabetic_friendly,
REQ-00191,CLI-0170,2026-03-31 13:58:00,2026-04-05,13:45:00,14:45:00,6,1,1,True,routine,weekly,MOW_frozen,Island_Health,completed,,RTE-0078,11,no_pet_allergy;refrigerated_vehicle,,gluten_free,walker;cane;assistance_at_door
REQ-00192,CLI-0082,2026-04-04 06:31:00,2026-04-07,11:00:00,13:00:00,10,2,0,True,routine,one_time,MOW_hot,client_pay,completed,,RTE-0065,13,refrigerated_vehicle;wheelchair,flexible_window;flexible_day,diabetic_friendly,wheelchair;walker;assistance_at_door
REQ-00193,CLI-0259,2026-04-08 19:48:00,2026-04-09,11:15:00,12:45:00,8,2,0,True,routine,monthly,MOW_frozen,municipal,rerouted,vehicle_breakdown,RTE-0037,1,refrigerated_vehicle;two_person,flexible_day;can_leave_at_door,,
REQ-00194,CLI-0420,2026-03-29 13:17:00,2026-03-31,09:30:00,12:30:00,5,4,0,True,routine,one_time,MOW_frozen,private_donations,scheduled,,RTE-0182,17,refrigerated_vehicle;wheelchair,flexible_window,,wheelchair;cane;assistance_at_door
REQ-00195,CLI-0338,2026-04-10 13:44:00,2026-04-13,12:30:00,14:30:00,8,4,0,True,routine,monthly,MOW_hot,Island_Health,completed,,RTE-0093,12,refrigerated_vehicle;wheelchair,,low_sodium,wheelchair
REQ-00196,CLI-0069,2026-04-11 13:07:00,2026-04-12,10:30:00,12:30:00,8,1,1,True,urgent,weekly,MOW_frozen,Island_Health,completed,,RTE-0069,1,refrigerated_vehicle,flexible_day,vegan;lactose_free,
REQ-00197,CLI-0483,2026-04-03 16:32:00,2026-04-08,09:00:00,12:00:00,5,6,0,False,routine,biweekly,culturally_specific,Island_Health,completed,,,,lang_Vietnamese,,heart_healthy,cane
REQ-00198,CLI-0077,2026-03-24 06:50:00,2026-03-26,13:15:00,16:15:00,8,6,0,True,routine,one_time,MOW_frozen,municipal,completed,,RTE-0044,14,refrigerated_vehicle,flexible_window;can_leave_at_door,vegan;kosher,
REQ-00199,CLI-0374,2026-04-03 08:46:00,2026-04-05,08:15:00,10:15:00,8,3,0,False,urgent,weekly,grocery_hamper,Island_Health,completed,,RTE-0001,11,no_pet_allergy,,renal,cane;assistance_at_door
REQ-00200,CLI-0409,2026-03-22 20:02:00,2026-03-27,10:15:00,12:15:00,5,4,1,True,routine,one_time,MOW_frozen,client_pay,completed,,RTE-0020,5,refrigerated_vehicle,flexible_day,,walker;assistance_at_door
REQ-00201,CLI-0336,2026-03-30 11:19:00,2026-04-01,11:00:00,12:00:00,8,5,2,True,urgent,one_time,MOW_hot,private_donations,completed,,RTE-0068,3,lang_English;refrigerated_vehicle,,heart_healthy;gluten_free,
REQ-00202,CLI-0364,2026-04-01 07:12:00,2026-04-05,09:45:00,11:15:00,9,4,0,True,routine,one_time,MOW_frozen,private_donations,scheduled,,RTE-0097,11,refrigerated_vehicle,flexible_window;flexible_day;can_leave_at_door,low_sodium;soft;halal,assistance_at_door;hard_of_hearing
REQ-00203,CLI-0045,2026-03-26 07:14:00,2026-03-31,08:00:00,10:00:00,10,5,1,True,routine,weekly,MOW_frozen,municipal,completed,,RTE-0272,3,refrigerated_vehicle;wheelchair,,,wheelchair;walker
REQ-00204,CLI-0347,2026-04-04 18:23:00,2026-04-07,09:15:00,10:15:00,10,7,1,False,routine,one_time,grocery_hamper,private_donations,in_progress,,RTE-0019,2,,,low_sodium,assistance_at_door
REQ-00205,CLI-0106,2026-03-24 08:14:00,2026-03-28,11:45:00,14:45:00,5,1,2,False,routine,weekly,emergency_box,Island_Health,completed,,RTE-0055,18,wheelchair,flexible_window,heart_healthy;minced;soft;vegan;lactose_free,wheelchair;low_vision
REQ-00206,CLI-0462,2026-04-11 15:07:00,2026-04-12,12:45:00,14:45:00,5,1,0,False,routine,biweekly,culturally_specific,private_donations,pending,,,,wheelchair,,diabetic_friendly;soft,wheelchair;cane;assistance_at_door
REQ-00207,CLI-0135,2026-04-09 12:01:00,2026-04-12,11:00:00,13:00:00,9,5,0,True,routine,biweekly,MOW_hot,United_Way,completed,,RTE-0054,10,refrigerated_vehicle,flexible_window,low_sodium,cane
REQ-00208,CLI-0078,2026-03-21 18:47:00,2026-03-25,09:00:00,12:00:00,9,1,1,False,routine,one_time,grocery_hamper,private_donations,completed,,,,wheelchair,,soft,wheelchair;hard_of_hearing
REQ-00209,CLI-0456,2026-04-07 09:48:00,2026-04-08,12:45:00,14:15:00,9,1,0,False,routine,weekly,culturally_specific,municipal,completed,,RTE-0028,6,,,diabetic_friendly;heart_healthy,assistance_at_door
REQ-00210,CLI-0352,2026-04-11 19:45:00,2026-04-13,09:15:00,10:45:00,15,6,0,True,routine,weekly,MOW_hot,municipal,pending,,,,refrigerated_vehicle,flexible_window,low_sodium;heart_healthy,walker
REQ-00211,CLI-0141,2026-04-13 14:26:00,2026-04-14,09:15:00,10:45:00,9,2,0,False,routine,monthly,grocery_hamper,private_donations,completed,,,,lang_Vietnamese;no_pet_allergy,,heart_healthy;renal,
REQ-00212,CLI-0099,2026-04-11 09:29:00,2026-04-13,10:00:00,13:00:00,10,2,0,False,routine,weekly,culturally_specific,private_donations,completed,,RTE-0034,2,wheelchair,,gluten_free;vegetarian,wheelchair
,CLI-0162,2026-03-26 15:49:00,2026-03-28,08:45:00,09:45:00,10,2,2,True,routine,biweekly,MOW_frozen,United_Way,completed,,RTE-0061,9,refrigerated_vehicle;wheelchair,,heart_healthy,wheelchair;bedbound;hard_of_hearing
REQ-00214,CLI-0203,2026-04-10 08:15:00,2026-04-12,12:00:00,13:00:00,9,3,1,True,routine,weekly,MOW_frozen,United_Way,completed,,RTE-0026,9,refrigerated_vehicle,flexible_window,,
REQ-00215,CLI-0365,2026-04-01 12:14:00,2026-04-02,11:00:00,12:30:00,7,1,0,True,routine,monthly,MOW_hot,municipal,completed,,RTE-0079,6,no_pet_allergy;refrigerated_vehicle,flexible_window,diabetic_friendly,walker;cane
REQ-00216,CLI-0003,2026-04-09 07:47:00,2026-04-10,10:30:00,11:30:00,9,3,0,True,routine,biweekly,MOW_frozen,private_donations,completed,,RTE-0017,18,refrigerated_vehicle;wheelchair,flexible_window,soft,wheelchair;hard_of_hearing
REQ-00217,CLI-0158,2026-04-05 19:12:00,2026-04-06,11:00:00,12:00:00,6,5,1,True,routine,biweekly,MOW_hot,United_Way,completed,,RTE-0016,9,refrigerated_vehicle,flexible_window,,low_vision
REQ-00218,CLI-0090,2026-03-23 12:32:00,2026-03-25,10:15:00,13:15:00,7,4,0,True,routine,one_time,MOW_hot,private_donations,completed,,,,refrigerated_vehicle;wheelchair,,low_sodium;heart_healthy,wheelchair;walker;low_vision
REQ-00219,CLI-0291,2026-04-01 18:27:00,2026-04-05,08:00:00,09:30:00,6,1,1,True,urgent,weekly,MOW_hot,Island_Health,completed,,RTE-0078,5,refrigerated_vehicle,flexible_window,diabetic_friendly;soft;vegetarian,assistance_at_door
REQ-00220,CLI-0410,2026-03-22 16:08:00,2026-03-25,13:00:00,16:00:00,8,6,1,True,routine,one_time,MOW_hot,United_Way,completed,,RTE-0228,31,refrigerated_vehicle,flexible_window,,assistance_at_door
REQ-00221,CLI-0324,2026-03-20 09:16:00,2026-03-25,08:00:00,11:00:00,13,6,2,True,routine,one_time,MOW_hot,United_Way,completed,,,,refrigerated_vehicle,flexible_window,,cane
